,GO_0001837_3,GO_0001944_1,GO_0001944_2,GO_0001944_4,GO_0001944_6,GO_0001944_9,GO_0006091_1,GO_0006091_3,GO_0006091_4,GO_0006091_6,GO_0006355_3,GO_0006355_4,GO_0006355_9,GO_0006355_10,GO_0006355_14,GO_0006355_22,GO_0006355_23,GO_0006355_24,GO_0006396_4,GO_0006396_8,GO_0006396_9,GO_0006412_1,GO_0006412_3,GO_0001816_1,GO_0001816_2,GO_0001816_3,GO_0001816_4,GO_0001816_5,GO_0001816_8,GO_0006954_3,GO_0006954_6,GO_0006954_9,GO_0006954_10,GO_0006955_1,GO_0006955_2,GO_0006955_4,GO_0006955_6,GO_0006955_8,GO_0006955_9,GO_0006955_10,GO_0006955_11,GO_0006955_15,GO_0007049_1,GO_0007049_7,GO_0007049_10,GO_0007049_14,GO_0007049_17,GO_0007049_18,GO_0007049_19,GO_0007049_20,GO_0007155_1,GO_0007155_2,GO_0007155_3,GO_0007155_6,GO_0007155_9,GO_0007155_10,GO_0007165_1,GO_0007165_2,GO_0007165_9,GO_0007165_10,GO_0007165_11,GO_0007165_26,GO_0007165_30,GO_0007165_31,GO_0007165_35,GO_0007165_42,GO_0009451_1,GO_0009605_1,GO_0009605_4,GO_0009605_7,GO_0009605_8,GO_0009605_9,GO_0009605_11,GO_0009605_12,GO_0009605_17,GO_0009605_18,GO_0009605_19,GO_0009605_20,GO_0009605_21,GO_0009605_22,GO_0012501_1,GO_0012501_4,GO_0012501_5,GO_0012501_6,GO_0012501_7,GO_0012501_8,GO_0012501_9,GO_0012501_10,GO_0012501_12,GO_0012501_16,GO_0012501_17,GO_0012501_19,GO_0012501_25,GO_0012501_26,GO_0031399_1,GO_0031399_2,GO_0031399_3,GO_0031399_5,GO_0031399_9,GO_0031399_10,GO_0031399_21,GO_0031399_22,GO_0031399_23,GO_0032200_4,GO_0033554_1,GO_0033554_2,GO_0033554_3,GO_0033554_4,GO_0033554_6,GO_0033554_8,GO_0033554_9,GO_0033554_10,GO_0033554_14,GO_0033554_15,GO_0033554_16,GO_0033554_17,GO_0033554_18,GO_0033554_19,GO_0033554_20,GO_0033554_22,GO_0033554_24,GO_0033554_25,GO_0044255_1,GO_0044255_2,GO_0044255_4,GO_0044255_9,GO_0044255_10,GO_0044255_11,GO_0044255_12,GO_0044255_13,GO_0048870_1,GO_0048870_2,GO_0048870_3,GO_0048870_5,GO_0048870_6,GO_0048870_8,GO_0048870_13,GO_0048870_14,GO_0048870_15,GO_0048870_20,GO_0048870_22,GO_0048870_23,GO_0051276_2,GO_0051276_3,GO_0051276_5,GO_0051276_8,GO_0051276_9,GO_0051276_10,GO_0051276_11
SKMEL24_SKIN--malignant_melanoma,2.23877862034715,2.5896904584378,0.760098697589199,0.34092775930569,1.17261255756991,1.63167354310511,1.30313485014465,0.754700201350048,0.600047985920925,2.35176023240116,0.564377110607522,0.920797470684667,1.13460786036644,0.0091935407907426,1.79118468428158,1.01846612632594,0.562226109836065,1.63620352516876,0.997953894503374,0.570201582449373,1.77650600945034,0.599199089006751,1.58543762189007,1.22101885708775,2.04604462102218,1.93865953481196,1.77130861002893,0.91451468707811,0.523357191224686,0.521527672131147,0.582438417068466,1.28826402815815,2.34705543529412,0.725922132883317,0.524238162970107,0.951130254194792,0.17941435409836,1.27662772651881,1.95937228061716,1.23683334484089,0.918934879652845,2.3474601174542,1.01914124995178,1.19138400501446,1.51904819903568,0.621280765959498,0.671744810993249,0.664021920154291,2.19241811812922,0.937222878881389,2.43978484995178,0.504255206943105,0.815333218225651,2.13886642430087,2.73971094291225,0.403021463837993,1.2952417876567,1.33711419980714,0.862347733461909,1.62510431764706,0.712566410993249,1.26045529218901,0.566811816972035,2.03489483529412,0.66906947029894,0.0134333582449375,0.663697116104146,1.43456512362584,0.666114570491804,0.81724099421408,1.29666642082932,0.635291415043394,0.839912370106076,1.44288550298939,2.47029270549663,1.14966418013501,1.46175900279653,1.57142257878496,0.783950458148505,0.478042724590164,1.79047485168756,1.9537329536162,1.56617860742527,2.65007153577628,0.509402361620058,0.86224870665381,0.696907575216973,0.729032766923819,0.460730838958536,1.06615322738669,0.657661786981678,2.32240290916104,0.987639822757957,0.436522326904531,0.484691373384764,0.683603550048214,0.461892245708775,1.20618822487946,0.695290948891032,2.2342674584378,0.928379506653809,2.02422214551591,0.207719244455159,0.692693579074252,1.66822045805207,1.10652074021215,0.977979061716489,1.45052542603664,1.23196303008679,2.1437328756027,1.30712054648023,1.18545747598843,1.44679273924783,1.04447589932498,0.56384542777242,0.573379613886211,0.756181770877533,0.913574411764706,0.959197394214077,0.606010686306655,0.594020343780135,2.85725694696239,1.31539960559306,1.49412596576663,0.254691352362585,0.693852166827387,1.95143536875603,1.95217402690453,0.938759574349084,1.19693026981678,3.67912401137898,1.97255934329797,1.8684638246866,0.795253321311475,1.74198868032787,2.22080720433944,0.876414191031822,0.651615303182257,0.288671712729026,1.66112972844744,0.13501573211186,3.11881775043394,1.91413110125362,1.11864398360656,1.1578451292189,0.643770062680809,0.795606722082931,0.773380508871745,0.585475777627773
WM793_SKIN--malignant_melanoma,3.2083954289296,2.87679374291225,0.863965673963356,0.640801595371264,1.23678176297011,1.54799843510125,1.3383204653809,0.589609364320155,0.781242181677916,2.43578304435873,0.49609422536162,0.851442286981678,1.18567347367406,0.150877509932497,1.92300996297011,1.04981138476374,0.714982087174542,1.93361595621986,0.86550573442623,0.776087408389585,1.93361713577628,0.637988919286404,1.88223726846673,1.22520885708775,2.28865103664417,2.21302827926712,1.77063078601736,0.689868350048215,0.667550854194793,0.529051773384764,0.536620337994214,1.67425222584378,2.30798798784957,0.749612504146576,0.82027467213115,0.736512497685631,0.595472494889103,1.47598205535198,1.89748531147541,1.30036899479267,1.04218698476374,2.37512706248795,1.04494958457088,1.34915400501446,1.40257385380907,0.850260409161042,0.883718518804244,0.680300081195757,2.33239136885246,1.24562448881389,2.49357061513983,0.63627342246866,0.865563291031822,2.43509158823529,2.37191457936355,0.631109853423335,1.67412456007715,1.4421933897782,0.978805296624879,1.78897509392478,0.855387985728062,0.848837713596914,0.665940854098361,2.14549964821601,0.768234880617165,0.147333528447445,0.890169265573771,1.25850855467695,0.615285742140791,1.11237171070395,1.31083460019286,0.839039875506268,0.768368062005785,1.4018776948891,2.44790702179364,0.582865352266153,1.37408243529412,1.84045562989393,0.822310955255545,0.626076217357763,1.18792376972035,2.08511737309547,1.7352574632594,2.64100519392478,0.686348948891033,0.904910022950819,0.610251789296047,0.523292856123433,0.382756726133077,1.16769263963356,1.05942474021215,2.3547149313404,1.05404775718419,0.688175273866923,0.555371305400193,0.951602550048215,0.281054120347155,1.0784529924783,0.751385618129219,2.22665133307618,1.01591784995178,2.08110476171649,0.341907662487946,1.01028820588235,1.97412061909354,0.929683221890068,1.26296816779171,1.2390732756027,2.03104204696239,1.6432718756027,1.26836139652845,1.05813861099325,1.03605291378978,1.19205632555448,0.947959887753134,0.483567482738669,0.997026987849568,0.978722265670203,0.75131059382835,0.714676316972035,0.849332299903568,2.8461138659595,0.733399982642237,1.27565347733848,0.388726112246865,0.529125635486981,2.03430400858245,1.88768263105111,0.708326449951783,1.5060888117647,3.28210303259402,2.12212339826422,1.77457355467695,0.683132206557377,1.29696207859209,2.35376212237223,1.20087012015429,0.870863965670203,0.274145504918033,1.59570109296046,0.513238430279652,3.33343168196721,1.77078997878496,1.06357330617165,1.18775814464802,0.804477858244937,0.924508758727098,0.94897810433944,0.912454742912247
UACC62_SKIN--malignant_melanoma,2.11229600462874,1.92169418746384,0.656790367309547,0.601051451687561,1.02965540954677,1.66334455564127,1.45789789450337,1.11384640867888,0.74789595409836,2.07165868852459,0.767156912921891,1.23021275323047,0.717594258630665,0.365685602025072,1.48719945573771,1.26332716779171,0.734048174927675,1.34885035159113,1.09992573442623,0.881132455159112,1.48251844821601,0.907826269334619,1.76834171976856,1.42518778958534,1.47232872420444,1.75411806904532,1.28909609701061,1.18297356316297,0.641950153616201,0.539918570877532,0.853095200578593,1.03934738495661,1.72680340732883,0.594267770781099,0.753258280617165,0.76809761677917,0.377507529604629,1.2168063292189,1.37193441272903,1.164359556027,1.14212548717454,1.84601801137898,1.27342873982642,1.29386460771456,1.24083566190935,0.89385765409836,0.638986403085824,0.685837258630665,1.83758762295082,1.04073968505304,1.819676956027,0.561073692478303,1.19647056682739,1.95897992960463,2.29877958514947,0.280742224686596,1.63324419942141,1.00295657878496,1.09367230144648,1.1541862096432,0.493796187270973,1.16378186017358,0.748981705593057,1.65850974079074,0.491413462102218,0.391509863066539,1.141664224108,1.31516254792671,0.574948592671168,0.894191344262295,0.711342991706847,0.648253417454195,1.07605991350048,1.46238218572806,1.86341155216972,1.25977577367406,1.10170651726133,1.11023386518804,0.919251117743491,0.75137063587271,1.50023690038573,1.60457810983607,1.02816185718419,2.08124382989392,0.688252184185149,1.29143441350048,0.504849162970106,0.820300070684667,0.508927314368371,0.913107110703954,0.746489320250724,2.05059834021215,1.01052277164899,0.472277367405979,0.561077406653809,0.547080238572805,0.565962348891032,1.14387807540984,0.876461646094504,1.93992811031823,1.24242463587271,1.6978230876567,0.546393265188043,1.08219055834137,1.34766854773385,1.12312196634523,1.26141816779171,1.30826582430087,1.56541825477339,2.05032635101254,1.05332422584378,0.852998592671168,1.30588546923819,1.11606458784957,0.642388248408872,0.64096686653809,0.775690440115719,0.583876631629701,1.11974624281581,1.07240311591128,0.827941473963356,2.28962975313404,1.13923470395371,1.39309970395371,0.233490514368371,0.664331,1.64922972266152,1.49992245313404,0.982611041080039,1.05540291494696,2.64015136335583,1.7943417270974,1.64528572150434,1.10473056721311,1.39003143635487,2.15565945458052,0.836749435004821,0.839327687945999,0.407088305785921,1.07863730703954,0.272726991996142,2.40103561060752,1.56508147974928,1.1040263635487,1.1925157608486,0.666463950819673,1.06465747135969,1.22039721668274,0.889537483510125
MALME3M_SKIN--malignant_melanoma,1.96361556345227,1.99161482102218,0.43125938852459,0.577185407328833,0.890044676663452,1.32101743510125,1.45106894464802,0.959446903375121,0.955732272324011,1.58094321118611,0.537690816489875,0.89584448466731,1.23303639267117,0.178697545130183,1.56624412979749,0.984444703953712,0.558467690356799,1.42656915486982,0.849299306268081,0.608402950337511,1.18934358611379,0.648446433269045,1.69987235718419,1.52909298437801,1.58410230665381,1.52406685303761,1.64956425274831,0.941724013982643,0.687093510896817,0.568320238187078,0.7500821243973,1.33129080540019,1.7368184246866,1.01615720376085,0.689081672131148,0.823681616779171,0.370333210414657,1.42945833114754,1.67793219189971,1.21410525708775,1.02708126345227,2.1503287876567,1.02410258457088,1.21756477743491,1.30190762622951,0.722457309836066,0.564382105110896,0.593323831436837,1.85815512729026,1.03104554570878,1.94106421591128,0.767661629797493,0.916794457859209,2.0182231436837,1.60505975583414,0.470781224686595,1.44008125245902,1.31383556239151,0.822637036258437,1.53713842082932,0.764823128447444,1.2862502825458,0.575840450048216,1.68222939652845,0.62221015593057,0.360766898264224,0.927754105496625,1.33127981697203,0.717237391128255,0.356737552555448,1.38417650086789,0.547500564995178,0.844847696528448,1.51598550154291,2.00967585689489,0.880429245708776,1.17533518119576,1.26475005419479,0.979634781195757,0.589631866345227,1.66281129672131,1.60000823375121,1.4063127024108,2.16121046152363,0.575845295081969,0.872211429893924,0.848873857762778,0.649883289585343,0.707966472516877,1.25076454175506,0.548767490935391,2.4330967876567,1.29391658939248,0.494529434908389,0.638284009353906,0.588801550048215,0.575060595756992,1.36870977068467,0.736897975891996,1.97254890202507,1.02890421832208,1.55229588225651,0.285300541465767,0.766541308582448,1.48942848119576,0.975144071456124,1.03279666345227,1.40554696123433,1.03211485891996,2.12840441080039,0.879828678592093,1.10758539594986,1.45791387714561,1.2107549147541,0.364596290838958,0.446073854966249,0.81229444975892,0.707319432497589,0.927355429893925,0.755477707521697,0.721490019768563,2.42353741658631,1.3792558997107,1.81062417743491,0.365226690838958,0.751561131147541,1.44374564069431,1.66972239720347,1.06945844995178,1.49412026885246,2.45362337685631,1.49405822372228,1.6714658246866,0.869705582642237,1.91057452025072,1.98749926557377,0.965644134136934,0.777548268466731,0.454296105207329,1.59949040540019,0.361246628447444,2.52158536277724,1.24352460125362,1.17706219816779,1.04776368852459,0.532710537126326,0.846445581292189,0.565837450048215,0.738244782449373
MDAMB435S_SKIN--malignant_melanoma,2.0718379,1.76014814599807,0.811455073191899,0.534054037994214,0.83891816171649,1.03242083047252,1.65438574696239,1.07583826885246,1.02578680848602,2.03432756798457,0.396938144840888,0.952403272999035,1.09205734059788,0.598503441947926,1.54905096441659,1.22815886499518,0.851608853326905,1.56076108640309,1.11980259363549,0.835862833654773,1.32763613384764,0.993172574541948,1.69565122266152,1.0604530027001,1.69076597299903,1.60546939884282,2.08135860713597,1.03906616730955,0.868137136740598,0.920116532304726,1.15646380086789,1.49778891533269,1.43358841600771,0.812442412536162,0.795921839922854,0.800095784088717,0.300754316489874,1.54299037743491,1.66260088138862,1.05285085593057,0.962236395564127,1.55228372208293,1.20588358939248,1.52574936374156,1.20811097000964,1.05703780983607,1.13915152941177,0.721281938958534,1.95329996094503,0.860053285342334,1.89222330318226,0.69524536605593,1.20166303982642,1.90222945130183,1.15545363047252,0.275749337512053,1.12151609720347,1.47727138977821,0.971012606171649,1.78529849893925,1.16129118727097,1.09356175506268,0.717195777917068,1.69395064435873,0.670105152073289,0.219012867888139,1.09005162622951,1.36440854792671,0.801150474059789,0.827292581485053,1.57305465515911,1.05689773182257,0.891865867213114,0.917369121600773,1.8146015704918,0.521530946287368,1.19000762622951,1.63805095197686,0.873626705496625,0.714404074638381,0.916794541176472,1.54305226653809,1.56064708428158,2.14268211002893,0.742391566055932,0.850392440501446,0.9435012463838,1.00643394339441,0.558843432015429,1.44536960973963,1.14803319392478,2.08886244243009,0.508380843972999,0.61359950192864,0.723993754773385,1.018734443973,0.409346786210222,0.530359005978786,0.832119943105111,1.7338599608486,0.990918903953712,1.69331750954677,0.465662410800386,0.87232218514947,1.37550640597878,0.90861867270974,1.12589336547734,1.25085595448409,1.50816682757956,2.06055668948891,1.55281040327869,1.36459288775313,0.727539560848601,0.911748488524589,0.685926145708776,0.689595495274831,0.882600812343299,1.20423563259402,0.919378161812921,1.22153791581485,0.942323140308583,2.35824780713597,0.698264229508196,1.38905934763741,0.313330352362585,0.679402337994214,1.4916604704918,1.50341952401157,1.12840191571842,1.72298183201543,2.40462197955641,1.95411473095468,1.40244227213115,0.539290825650916,0.878701334619094,1.75431532295082,1.56924169103182,0.958392478688525,0.496476848216008,0.744610728447444,0.293968671359691,2.39353462314368,1.46079850578592,1.18558126470588,1.10403171070395,0.797462989392477,1.30249308756027,0.826936512246865,0.954719004243009
HS294T_SKIN--malignant_melanoma,2.62004573461909,2.32961960597879,0.876537734715525,0.385492501832208,1.1293797388621,1.58204436374156,1.57385663317261,0.96223445689489,0.69855495409836,1.97701356991321,0.716338145323048,1.33068743837994,1.27219925863067,0.147255974734811,1.58375568476374,1.23190470395371,0.638947738090646,1.56330409315333,1.38993931398264,0.7276203683703,1.56292585419479,0.794951841176471,1.71880555245902,1.04650560347155,1.90431030665381,1.74804500250723,1.61031654927676,1.21741396190935,0.588706518611379,0.405046137897783,0.612439985053038,1.56104388640309,2.10561238997107,0.773018548505303,0.678463797492769,0.757334390646094,0.429032494889103,1.34530807270974,1.79666188428158,1.25965329662488,1.2842796192864,2.10494559479267,1.16379480057859,1.24055826345227,1.29470935380906,0.666164200385729,0.68433619286403,0.679880703664416,1.99280170347155,1.11700455920926,2.18414683596914,0.629329475988428,0.901779001253616,1.85753745130183,2.2621682948891,0.494228332690453,1.47716281755063,1.02806540810029,1.05744996779171,1.49068767926712,0.537814194985535,1.39971136933462,0.673525377724204,1.87117846692382,0.693316891706847,0.326486069913211,0.941098370684668,1.41307512362584,0.554675023722276,1.05233339826422,1.50433476027001,0.570113037994213,1.03930033972999,1.65724518621022,2.37492310568949,1.28338205911283,0.794083317647059,1.49253791533269,0.920603982256509,0.618181193249759,1.71460176972035,1.89998403992285,1.42981093529412,2.57252768090646,0.605001858244938,1.04267204705882,0.71972319093539,0.702398372034716,0.694724390549662,0.855860249083896,0.559767222372228,2.40208514541948,1.10811350163935,0.31889656605593,0.479517120732883,0.529418049566054,0.685289227386693,1.04711264725169,0.83382225072324,2.08042354811958,1.14912881330762,1.82044850086789,0.370026422372227,0.846049671166827,1.98863848119576,1.23662797695275,1.34803121890068,1.50772969797493,1.81320665978785,1.83656432594021,1.0529473295082,1.06360374310511,1.57575916740598,1.07289755891996,0.646355683317262,0.767442888717454,0.715262997492769,0.623556971070395,1.09872052150434,0.698911017068467,0.660231101735776,2.66783511764706,1.4102402295082,1.61439204628737,0.594652607907426,0.849627898746384,1.74759014840887,1.73117698881389,0.985479216586307,1.42556824860173,2.83977044628737,1.5578323876567,1.6088161265188,1.16993124898746,1.89906235969142,2.02488303172613,1.01772649141755,0.646838299324977,0.360207493828351,1.61102148640309,0.321739201253616,2.79884722102218,1.77271499083896,1.38543213982642,1.08618351880424,0.619454957569913,0.935372253423337,0.989914181002894,0.602055329218901
WM1799_SKIN--malignant_melanoma,2.15876158659595,1.84153896277724,0.748066285342333,0.743279557762777,0.851234567213115,2.53764554310511,1.18856911436837,0.754293518611379,0.958464068852459,2.03319735486982,0.269064437994215,0.805204410414657,0.624906805400192,0.401549494503375,1.61299090655738,1.16454988717454,0.764993161427193,1.41623660038573,0.684435107618129,0.724373927675988,1.38764572111861,0.764122385053038,1.66035546711668,0.952876066345226,1.64245845419479,1.62590901890068,1.19067897068467,0.720919046769528,0.835357729315332,0.871138238187078,0.612235837994215,0.932730984763742,1.64263699652845,0.747095328158148,0.862447415621987,0.732925100867888,0.301907494889103,1.30900012381871,1.34420906750241,1.19374573153327,0.913519249951783,1.81652303934426,1.19922561253616,1.21471118823529,1.37633189189971,0.975032952555448,1.12572511186114,0.63649778466731,1.92987252603664,0.92509263924783,1.89815380462874,0.747784062295081,0.915085795853422,2.28736283317261,1.72459037396336,0.48368456605593,1.41620095834137,1.56124787386692,0.874165000578592,1.32368403317261,0.991523950048215,1.04295328254581,0.712309949566056,1.7469857243973,0.460209560462874,0.124023381870781,0.810113859594986,1.27489140038573,0.655904570491805,0.634054166827386,0.831496991706847,0.963958509064609,0.813428036933462,1.73223826721311,1.92193931976856,0.520275777049181,1.36606081041466,1.04254882275796,0.861409622565091,0.743965557762777,1.39162665207329,1.52048138081003,1.18283808572806,1.97984610665381,0.74000399807136,0.881412541755062,0.849829912246866,0.997950227868852,0.605162242044359,1.51807979151398,1.13374352854388,2.17902571340405,0.720919957762778,0.672269513500482,0.692448989585343,1.028756443973,0.543257640115718,1.23911594329798,0.768157998071359,2.03627538900675,1.07076126364513,1.58374210742527,0.476174801832209,0.937454298457087,1.46875523047252,0.825548433558341,1.16264088717454,1.03355569315333,1.21513753056895,2.07123441080039,1.44955699778206,1.05752454349084,1.02616770163934,1.19988436509161,0.542080831340404,0.395462814464802,1.05191960019287,0.945506102700097,0.716076352748312,0.898803402314369,0.851873867888138,2.41068759112825,0.852725177434907,1.56813928447445,0.155601721697203,0.805111469623915,1.48748441311475,1.57488984223722,1.07984464185149,1.44839367483124,3.31798797955641,1.91006610703954,1.65263896258438,0.686779825650916,1.66026292237223,2.08574389913211,1.13524651359691,0.957639501832209,0.517894353037608,0.878344637801349,0.377874060945033,2.48067074657666,1.25408064513018,0.943863925265188,1.17552245805207,0.786820191899711,1.05553818688525,0.597285254773385,0.976698780520733
WM2664_SKIN--malignant_melanoma,2.26282772979749,1.98054712478303,0.63559501726133,0.812122786306654,0.868229896528447,1.83241589990357,1.41072160713597,1.10184982912247,0.955258684088717,1.89992556991321,0.624050884956606,0.8844343,1.1694443415622,0.0885822577627766,1.61808873635487,1.13443612632594,0.779519356219865,1.32070477878496,0.809998886788814,0.78499355834137,1.4412597780135,0.817191657473482,1.59209477328833,0.947970603471553,1.65277558919961,1.63352839884282,1.4807441852459,0.974373726133076,0.815904475699132,0.528178032786886,0.910111054001929,1.13329936952748,1.76412526460945,0.844755412536162,0.862290372227581,0.93013611677917,0.528416343490839,1.32895912381871,1.56030829893925,1.30194337087753,0.969060260559305,1.9503257876567,1.04945591243973,1.12621318823529,1.44966244975892,1.0169106463838,0.800301378013501,0.70701735458052,1.793635487946,1.02944825882353,1.82504000472517,0.597054632208293,1.08058875245902,2.55632157087753,2.9322534289296,0.187485666345226,1.42312885805207,1.18356538977821,0.96927261388621,1.43519139189971,0.722854100482158,1.27167890163935,0.797375428351013,1.66003154599807,0.680397513211186,0.0325329739633553,0.828847248216008,1.46215538206365,0.545462103760849,0.94333381388621,1.24370415756991,0.688395558244937,0.884392300192863,1.65219072381871,2.0409235415622,1.1733113903568,1.17016021542912,1.25807681215043,0.668664062295082,0.721569583799422,1.65289926779171,1.30412586152363,1.1158855731919,2.19439751118611,0.737231731918998,0.858167356605592,0.710455424783028,0.788460993539055,0.622404275795565,1.21311871485053,0.780376371841852,2.25907834021215,1.35469082275796,0.290216388621022,0.667292210896818,0.646681856702024,0.487631017164898,1.1699447051109,0.930179724204436,2.02253717782064,1.05133971494696,1.58232778003857,0.165397806171649,1.12213539103182,0.991715921890067,1.00549611967213,0.819893978784955,1.54834110588235,1.08456393606557,1.86418489296046,1.1586945021215,0.976175792285439,1.1923960729026,1.13365552613308,0.274253641369334,0.582810575313403,0.819884993635487,0.903954297492768,1.04145769411765,0.695990796239152,0.938625305207329,2.17976923240116,1.30543864416586,1.71236618659595,0.0241575143683708,0.722550908389586,1.63244676364513,1.5242436951784,1.140648312054,1.2979818117647,2.96806090337512,2.1480706075217,1.51384663278689,1.11320672825458,2.07396398216008,1.88786497917068,1.4679897807136,0.905242101639345,0.312587159691418,1.31056348640309,0.168758411957569,2.63401289893925,1.34032313741562,1.23896963837994,1.04774468852459,0.704614714561235,1.04982598148505,0.838897558052072,1.03801321832208
SKMEL2_SKIN--malignant_melanoma,1.63743772979749,1.83446675544841,0.896149134908389,0.712020805593057,0.893868896046287,1.37580242063645,1.38873131301832,1.00784223124397,0.951861941562198,1.70175757087753,0.59524353780135,1.28246437859209,1.06236556817744,0.341432432786885,1.329130287946,1.25735835004822,0.840563103567985,1.29913509315333,1.2291317710704,0.989095694792671,0.914894721118611,0.974050693153328,1.87886924918033,1.0592044048216,1.28758105207329,1.47690033134041,1.56559820887174,1.19731094744455,0.612832676277724,0.773502044358726,0.285680991803279,1.25196402815815,1.61918382102218,0.813937141562199,0.963180280617165,0.74452649238187,0.313447149662488,1.61860714792671,1.4891036605593,1.18149922815815,1.27913548717454,1.37388063529412,1.31362526345227,1.30343018823529,1.4116883243973,1.1223667563163,0.8042203780135,0.633394956316297,1.86785193346191,0.899629711089682,1.74648898688525,0.661261354484088,1.31922939421408,1.6917123876567,1.2645792948891,0.447306235294117,1.10040285805207,1.20741533963356,1.26016268717454,1.40992445265188,0.787713375313402,1.35512890163935,0.803762761523626,1.661215331919,0.566334247540984,0.17687949903568,1.07680416817744,1.20260395004822,0.513618474059788,0.694931530376085,1.23189634464802,0.899944465670203,1.15197726258438,1.41893563124397,1.81411192150434,1.17136040433944,1.39714608138862,1.08150921523626,0.768025939826422,0.776778805593057,1.60391485168756,1.44558503702989,1.17050157126326,2.11914761967213,0.829031765670203,1.21548093037608,0.999225175024108,0.662637551398264,0.470837390549663,1.38984406682739,0.80321836316297,1.6598287876567,0.984599823722275,0.363699794117647,0.511139078302796,0.834592067888138,0.509472554773385,1.23133457974928,0.964595418514947,1.63890217685632,1.3694189897782,1.53676755776278,0.358055472516876,1.24545124300868,0.991279738669238,1.19016364570878,1.28199039054966,1.2261787876567,1.20414193702989,1.91140426133076,1.35031723548698,0.547376953326906,1.17440990607522,1.15993879228544,0.255332580617165,0.496903691031823,0.883336987849568,1.00737331485053,1.13214311938283,1.05582540906461,1.04334777820636,2.2770668756027,1.06551401350048,1.25086185294118,-0.179268461523626,0.51674262487946,1.44483773278689,1.56989158379942,1.06259967849566,1.15291334696239,2.64742080597878,1.53116822372228,1.52871663278689,0.900220582642236,1.65622000626808,2.1278017048216,0.695422601832208,0.874214407328834,0.433194475988428,1.12317109199614,0.184309583124397,2.36334233288332,1.51201932015429,1.52159235245902,1.19724170491803,0.681260840887175,1.21746569122469,1.08391199344262,1.11826159537126
SKMEL3_SKIN--malignant_melanoma,1.70778704030858,1.47964144783028,0.693988071263259,0.650235770877532,0.91297297415622,1.48046843510125,1.88431934194793,1.28331439324976,0.873250764127289,1.32058057087753,0.840337687753135,1.56692252034715,1.59294785265188,0.429918075024108,1.6580575391514,1.16455885728062,0.818835526422372,1.30381837666345,1.48648748177435,0.899728107039537,1.54143400462874,0.92618508322083,1.80374377135969,0.843628149276761,1.53938871552555,1.84200809218901,1.63005655024108,1.37914830906461,0.736515828640309,0.675071570877532,0.592742200096433,1.17855022584378,1.49625607463838,0.762185811282546,0.791373889103182,0.902318703567984,0.542375898939247,1.31883093095468,1.61304322082931,1.13312307386692,1.4406219876567,1.9673301174542,1.29108635409836,1.33577131938284,1.39544144975892,1.03253807743491,0.828812379942141,0.735560498264223,1.76414852073288,0.946220228447445,1.70320522555448,0.647733046383799,1.08607250125362,1.90204579074252,1.56103094291225,0.21805481581485,1.51741044435873,1.26143657878496,1.33865846345227,1.52642962526519,0.640655440887174,1.65668890163935,0.822709950530376,1.59409557203471,0.627944957762778,0.341417384281582,1.05388560405014,1.32181140038573,0.578165746962391,1.0102214975892,1.37557949315333,0.74685988852459,1.3002291536162,1.70584241186114,1.79330905554484,1.34429868592093,1.00128032391514,1.04215157685632,0.754678560366441,0.748999577049179,1.8994197099325,1.40961599701061,1.37124463105111,1.89771862786885,0.731697014464803,1.41836396027001,0.644685399228544,0.621485499807136,0.646926074252653,1.22712641735776,0.496342913307618,2.38782081851495,1.30022095776278,0.428535638379942,0.483027754291225,0.50171720192864,0.754619823818708,0.985535075409837,0.939589451301833,1.7162623292189,1.203610980135,1.5113378099325,0.386731384763741,1.14327425024108,1.57646848119576,1.23831271272903,1.44807084474445,1.42575205959499,1.30629043606557,1.97719685438766,1.16660594763742,0.971658792285439,1.32833436605593,1.19060721562199,0.331327987078109,0.684765624493732,0.79752457704918,0.934482418514947,1.32452839324976,0.708005978977821,0.96682799469624,2.05420746480232,1.68717925265188,1.44251383124397,0.150108538476374,0.728871701060752,1.56484413924783,1.46806711369335,1.20491178649952,1.44464420617165,2.22886044628737,1.89073480424301,1.66501732420444,1.30801024898746,1.89848999083896,2.24342253413693,0.677585442719383,0.850927961812922,0.475850227675989,0.911896105496625,0.0865758830279644,2.1966327195757,1.48674232594021,1.60607187656702,1.0603861292189,0.683024436837029,1.27776788119576,1.24288845583414,0.921845295467696
