"","source_node","source_cluster","target_node","target_cluster","edge_values","edge_type"
"10097","EFNB2","4","CDS1","5",0.419101788299842,"Between cluster"
"10098","EFNB2","4","DGKA","5",0.115441510325039,"Between cluster"
"10099","EFNB2","4","DGKZ","5",0.0686179742846094,"Between cluster"
"10100","EFNB2","4","GDPD3","5",0.150678989470301,"Between cluster"
"10101","EFNB2","4","LCLAT1","5",0.129764184771583,"Between cluster"
"10102","EFNB2","4","LPCAT2","5",0.256875039693976,"Between cluster"
"10103","EFNB2","4","LPCAT3","5",0.104291251073694,"Between cluster"
"10104","EFNB2","4","LPCAT4","5",0.154214747536412,"Between cluster"
"10105","EFNB2","4","MBOAT2","5",0.289855167751612,"Between cluster"
"10106","EFNB2","4","MBOAT7","5",0.261748728920464,"Between cluster"
"10107","EFNB2","4","PISD","5",0.0232707260105716,"Between cluster"
"10108","EFNB2","4","PLA2G10","5",0.170065717514237,"Between cluster"
"10109","EFNB2","4","PLA2G15","5",-0.00471508480396735,"Between cluster"
"10110","EFNB2","4","PLD1","5",0.0932755337387096,"Between cluster"
"10111","EFNB2","4","PLD2","5",0.171908856819671,"Between cluster"
"10112","EPHA1","4","AGPAT2","5",0.351484152526343,"Between cluster"
"10113","EPHA1","4","CDS1","5",0.641331728353388,"Between cluster"
"10114","EPHA1","4","DGKA","5",0.331983608117652,"Between cluster"
"10115","EPHA1","4","DGKZ","5",0.206548593547192,"Between cluster"
"10116","EPHA1","4","GDPD3","5",0.499635413990053,"Between cluster"
"10117","EPHA1","4","LCLAT1","5",0.157858669686899,"Between cluster"
"10118","EPHA1","4","LPCAT2","5",0.211080233265854,"Between cluster"
"10119","EPHA1","4","LPCAT3","5",0.253109249614122,"Between cluster"
"10120","EPHA1","4","LPCAT4","5",0.221575600341259,"Between cluster"
"10121","EPHA1","4","MBOAT2","5",0.10583046239802,"Between cluster"
"10122","EPHA1","4","MBOAT7","5",0.178429983928446,"Between cluster"
"10123","EPHA1","4","PISD","5",0.160134517787596,"Between cluster"
"10124","EPHA1","4","PLA2G10","5",0.535031341306655,"Between cluster"
"10125","EPHA1","4","PLA2G15","5",-0.0928530477885075,"Between cluster"
"10126","EPHA1","4","PLD1","5",0.172638467809392,"Between cluster"
"10127","EPHA1","4","PLD2","5",0.19437854256465,"Between cluster"
"10128","EPHA2","4","AGPAT2","5",0.389836135061327,"Between cluster"
"10129","EPHA2","4","CDS1","5",0.369260444758909,"Between cluster"
"10130","EPHA2","4","DGKA","5",0.113317227541786,"Between cluster"
"10131","EPHA2","4","DGKZ","5",-0.13356475481826,"Between cluster"
"10132","EPHA2","4","GDPD3","5",0.131472313302403,"Between cluster"
"10133","EPHA2","4","LCLAT1","5",0.127163617298104,"Between cluster"
"10134","EPHA2","4","LPCAT2","5",0.26989595513461,"Between cluster"
"10135","EPHA2","4","LPCAT3","5",0.12436712185206,"Between cluster"
"10136","EPHA2","4","LPCAT4","5",0.214752572476331,"Between cluster"
"10137","EPHA2","4","MBOAT2","5",0.294905823344907,"Between cluster"
"10138","EPHA2","4","MBOAT7","5",0.435393902829324,"Between cluster"
"10139","EPHA2","4","PISD","5",0.140474073483345,"Between cluster"
"10140","EPHA2","4","PLA2G10","5",0.0964794340221654,"Between cluster"
"10141","EPHA2","4","PLA2G15","5",0.212162857881918,"Between cluster"
"10142","EPHA2","4","PLD1","5",0.239034617747547,"Between cluster"
"10143","EPHA2","4","PLD2","5",0.359746025269043,"Between cluster"
"10144","EPHA4","4","AGPAT2","5",0.0845306344428233,"Between cluster"
"10145","EPHA4","4","CDS1","5",0.152504390468504,"Between cluster"
"10146","EPHA4","4","DGKA","5",-0.0611109892747119,"Between cluster"
"10147","EPHA4","4","DGKZ","5",-0.0475036521686206,"Between cluster"
"10148","EPHA4","4","GDPD3","5",-0.109733691433348,"Between cluster"
"10149","EPHA4","4","LCLAT1","5",0.0267943836878509,"Between cluster"
"10150","EPHA4","4","LPCAT2","5",0.0705942850273149,"Between cluster"
"10151","EPHA4","4","LPCAT3","5",-0.0795602171070842,"Between cluster"
"10152","EPHA4","4","LPCAT4","5",-0.0535088570913343,"Between cluster"
"10153","EPHA4","4","MBOAT2","5",0.229862173906521,"Between cluster"
"10154","EPHA4","4","MBOAT7","5",0.17528800683353,"Between cluster"
"10155","EPHA4","4","PISD","5",-0.077696152262337,"Between cluster"
"10156","EPHA4","4","PLA2G10","5",-0.0381498632993793,"Between cluster"
"10157","EPHA4","4","PLA2G15","5",0.0198727171965396,"Between cluster"
"10158","EPHA4","4","PLD1","5",0.0206044422764978,"Between cluster"
"10159","EPHA4","4","PLD2","5",0.117568489326356,"Between cluster"
"10160","EPHB2","4","AGPAT2","5",0.275853791668274,"Between cluster"
"10161","EPHB2","4","CDS1","5",0.381843997417489,"Between cluster"
"10162","EPHB2","4","DGKA","5",0.0334184485527009,"Between cluster"
"10163","EPHB2","4","DGKZ","5",0.00760281011505921,"Between cluster"
"10164","EPHB2","4","GDPD3","5",0.0884113841817534,"Between cluster"
"10165","EPHB2","4","LCLAT1","5",0.0756362195861518,"Between cluster"
"10166","EPHB2","4","LPCAT2","5",0.123873237192004,"Between cluster"
"10167","EPHB2","4","LPCAT3","5",0.110711705327201,"Between cluster"
"10168","EPHB2","4","LPCAT4","5",0.160136061103726,"Between cluster"
"10169","EPHB2","4","MBOAT2","5",0.235419502725705,"Between cluster"
"10170","EPHB2","4","MBOAT7","5",0.322761552775727,"Between cluster"
"10171","EPHB2","4","PISD","5",0.0553189348301878,"Between cluster"
"10172","EPHB2","4","PLA2G10","5",0.136883748392347,"Between cluster"
"10173","EPHB2","4","PLA2G15","5",0.10778649976046,"Between cluster"
"10174","EPHB2","4","PLD1","5",0.131899184994294,"Between cluster"
"10175","EPHB2","4","PLD2","5",0.277420255797076,"Between cluster"
"10176","EPHB3","4","AGPAT2","5",0.26628884278517,"Between cluster"
"10177","EPHB3","4","CDS1","5",0.429294943088066,"Between cluster"
"10178","EPHB3","4","DGKA","5",0.0658943998947678,"Between cluster"
"10179","EPHB3","4","DGKZ","5",0.112408390177187,"Between cluster"
"10180","EPHB3","4","GDPD3","5",0.254892842782542,"Between cluster"
"10181","EPHB3","4","LCLAT1","5",0.117268144383599,"Between cluster"
"10182","EPHB3","4","LPCAT2","5",0.212052983955036,"Between cluster"
"10183","EPHB3","4","LPCAT3","5",0.12052535831716,"Between cluster"
"10184","EPHB3","4","LPCAT4","5",-0.00699744940579719,"Between cluster"
"10185","EPHB3","4","MBOAT2","5",0.176211553767978,"Between cluster"
"10186","EPHB3","4","MBOAT7","5",0.10142130233684,"Between cluster"
"10187","EPHB3","4","PISD","5",-0.0808445369457716,"Between cluster"
"10188","EPHB3","4","PLA2G10","5",0.258746472885525,"Between cluster"
"10189","EPHB3","4","PLA2G15","5",-0.0858941272314367,"Between cluster"
"10190","EPHB3","4","PLD1","5",0.0539340227737161,"Between cluster"
"10191","EPHB3","4","PLD2","5",0.167464051529049,"Between cluster"
"10192","EPHB4","4","AGPAT2","5",0.426709269758866,"Between cluster"
"10193","EPHB4","4","CDS1","5",0.368731884024441,"Between cluster"
"10194","EPHB4","4","DGKA","5",0.0532290111974729,"Between cluster"
"10195","EPHB4","4","DGKZ","5",0.133999352069485,"Between cluster"
"10196","EPHB4","4","GDPD3","5",0.199579858834824,"Between cluster"
"10197","EPHB4","4","LCLAT1","5",0.0842324956067807,"Between cluster"
"10198","EPHB4","4","LPCAT2","5",0.207200682563139,"Between cluster"
"10199","EPHB4","4","LPCAT3","5",0.302126717430299,"Between cluster"
"10200","EPHB4","4","LPCAT4","5",0.0722813664408193,"Between cluster"
"10201","EPHB4","4","MBOAT2","5",0.187573742556714,"Between cluster"
"10202","EPHB4","4","MBOAT7","5",0.352501468778,"Between cluster"
"10203","EPHB4","4","PISD","5",0.124791689685294,"Between cluster"
"10204","EPHB4","4","PLA2G10","5",0.134622345831528,"Between cluster"
"10205","EPHB4","4","PLA2G15","5",0.0865088767581025,"Between cluster"
"10206","EPHB4","4","PLD1","5",0.209089691895383,"Between cluster"
"10207","EPHB4","4","PLD2","5",0.438310269263436,"Between cluster"
"10208","ERBB2","4","AGPAT2","5",0.439758179508729,"Between cluster"
"10209","ERBB2","4","CDS1","5",0.552498007149876,"Between cluster"
"10210","ERBB2","4","DGKA","5",0.177531691207758,"Between cluster"
"10211","ERBB2","4","DGKZ","5",-0.014920297078702,"Between cluster"
"10212","ERBB2","4","GDPD3","5",0.390309900649865,"Between cluster"
"10213","ERBB2","4","LCLAT1","5",0.118991828741414,"Between cluster"
"10214","ERBB2","4","LPCAT2","5",0.241520597318503,"Between cluster"
"10215","ERBB2","4","LPCAT3","5",0.222297463671941,"Between cluster"
"10216","ERBB2","4","LPCAT4","5",0.132200993012806,"Between cluster"
"10217","ERBB2","4","MBOAT2","5",0.233541556641762,"Between cluster"
"10218","ERBB2","4","MBOAT7","5",0.366252360644881,"Between cluster"
"10219","ERBB2","4","PISD","5",0.109798079097254,"Between cluster"
"10220","ERBB2","4","PLA2G10","5",0.274578566724786,"Between cluster"
"10221","ERBB2","4","PLA2G15","5",0.19897264779974,"Between cluster"
"10222","ERBB2","4","PLD1","5",0.215617926526033,"Between cluster"
"10223","ERBB2","4","PLD2","5",0.447065762359603,"Between cluster"
"10224","ERBB3","4","AGPAT2","5",0.325226808299437,"Between cluster"
"10225","ERBB3","4","CDS1","5",0.609812579007288,"Between cluster"
"10226","ERBB3","4","DGKA","5",0.0379788734535921,"Between cluster"
"10227","ERBB3","4","DGKZ","5",0.0180940288659867,"Between cluster"
"10228","ERBB3","4","GDPD3","5",0.322701657181398,"Between cluster"
"10229","ERBB3","4","LCLAT1","5",0.194288452976004,"Between cluster"
"10230","ERBB3","4","LPCAT2","5",0.181324525271883,"Between cluster"
"10231","ERBB3","4","LPCAT3","5",0.202559305100653,"Between cluster"
"10232","ERBB3","4","LPCAT4","5",0.0306297281564978,"Between cluster"
"10233","ERBB3","4","MBOAT2","5",0.0460937372047121,"Between cluster"
"10234","ERBB3","4","MBOAT7","5",0.0993863935414783,"Between cluster"
"10235","ERBB3","4","PISD","5",-0.0195049392582493,"Between cluster"
"10236","ERBB3","4","PLA2G10","5",0.44648301791342,"Between cluster"
"10237","ERBB3","4","PLA2G15","5",-0.118829501125866,"Between cluster"
"10238","ERBB3","4","PLD1","5",0.238770541834478,"Between cluster"
"10239","ERBB3","4","PLD2","5",0.177746472757759,"Between cluster"
"10240","GRB7","4","AGPAT2","5",0.303972165028985,"Between cluster"
"10241","GRB7","4","CDS1","5",0.680533701823996,"Between cluster"
"10242","GRB7","4","DGKA","5",0.112049000299345,"Between cluster"
"10243","GRB7","4","DGKZ","5",0.0838660351901638,"Between cluster"
"10244","GRB7","4","GDPD3","5",0.461648651511027,"Between cluster"
"10245","GRB7","4","LCLAT1","5",0.197452688364873,"Between cluster"
"10246","GRB7","4","LPCAT2","5",-0.0271790451360242,"Between cluster"
"10247","GRB7","4","LPCAT3","5",0.289949509423614,"Between cluster"
"10248","GRB7","4","LPCAT4","5",0.136271413198521,"Between cluster"
"10249","GRB7","4","MBOAT2","5",0.0501810949216482,"Between cluster"
"10250","GRB7","4","MBOAT7","5",0.116296430912166,"Between cluster"
"10251","GRB7","4","PISD","5",0.146059498819472,"Between cluster"
"10252","GRB7","4","PLA2G10","5",0.50347418468949,"Between cluster"
"10253","GRB7","4","PLA2G15","5",-0.161874160001955,"Between cluster"
"10254","GRB7","4","PLD1","5",0.13809515239299,"Between cluster"
"10255","GRB7","4","PLD2","5",0.256238032790749,"Between cluster"
"10256","MST1R","4","AGPAT2","5",0.369265395729667,"Between cluster"
"10257","MST1R","4","CDS1","5",0.638400861175539,"Between cluster"
"10258","MST1R","4","DGKA","5",0.262482793717291,"Between cluster"
"10259","MST1R","4","DGKZ","5",0.15256810528576,"Between cluster"
"10260","MST1R","4","GDPD3","5",0.494685177028085,"Between cluster"
"10261","MST1R","4","LCLAT1","5",0.191941937712072,"Between cluster"
"10262","MST1R","4","LPCAT2","5",0.0971313073391657,"Between cluster"
"10263","MST1R","4","LPCAT3","5",0.268432372023513,"Between cluster"
"10264","MST1R","4","LPCAT4","5",0.239909411970883,"Between cluster"
"10265","MST1R","4","MBOAT2","5",0.153271852175426,"Between cluster"
"10266","MST1R","4","MBOAT7","5",0.202610838124492,"Between cluster"
"10267","MST1R","4","PISD","5",0.102525335605036,"Between cluster"
"10268","MST1R","4","PLA2G10","5",0.505820108114609,"Between cluster"
"10269","MST1R","4","PLA2G15","5",-0.13447128972906,"Between cluster"
"10270","MST1R","4","PLD1","5",0.153076409599545,"Between cluster"
"10271","MST1R","4","PLD2","5",0.237909697723982,"Between cluster"
"10272","STYK1","4","AGPAT2","5",0.252504619277185,"Between cluster"
"10273","STYK1","4","CDS1","5",0.600319211126843,"Between cluster"
"10274","STYK1","4","DGKA","5",0.143015068656509,"Between cluster"
"10275","STYK1","4","DGKZ","5",0.00268407141835941,"Between cluster"
"10276","STYK1","4","GDPD3","5",0.25675812338094,"Between cluster"
"10277","STYK1","4","LCLAT1","5",0.152692264863208,"Between cluster"
"10278","STYK1","4","LPCAT2","5",0.205269373571111,"Between cluster"
"10279","STYK1","4","LPCAT3","5",0.24211145912501,"Between cluster"
"10280","STYK1","4","LPCAT4","5",0.117464684440342,"Between cluster"
"10281","STYK1","4","MBOAT2","5",0.295670013762444,"Between cluster"
"10282","STYK1","4","MBOAT7","5",0.258553184941746,"Between cluster"
"10283","STYK1","4","PISD","5",0.0929413077874112,"Between cluster"
"10284","STYK1","4","PLA2G10","5",0.374307784666987,"Between cluster"
"10285","STYK1","4","PLA2G15","5",-0.05693180425053,"Between cluster"
"10286","STYK1","4","PLD1","5",0.198627995398781,"Between cluster"
"10287","STYK1","4","PLD2","5",0.167433092648754,"Between cluster"
"10288","TYRO3","4","AGPAT2","5",0.278479813848353,"Between cluster"
"10289","TYRO3","4","CDS1","5",0.113296426876061,"Between cluster"
"10290","TYRO3","4","DGKA","5",-0.150960815355105,"Between cluster"
"10291","TYRO3","4","DGKZ","5",0.0385779821262344,"Between cluster"
"10292","TYRO3","4","GDPD3","5",-0.000728152430205373,"Between cluster"
"10293","TYRO3","4","LCLAT1","5",0.124038153145247,"Between cluster"
"10294","TYRO3","4","LPCAT2","5",0.192402090362525,"Between cluster"
"10295","TYRO3","4","LPCAT3","5",0.0821222231736581,"Between cluster"
"10296","TYRO3","4","LPCAT4","5",0.0368580802106814,"Between cluster"
"10297","TYRO3","4","MBOAT2","5",0.0828201803001275,"Between cluster"
"10298","TYRO3","4","MBOAT7","5",0.21261007757661,"Between cluster"
"10299","TYRO3","4","PISD","5",0.00512681531307029,"Between cluster"
"10300","TYRO3","4","PLA2G10","5",-0.0499571197445915,"Between cluster"
"10301","TYRO3","4","PLA2G15","5",0.211048499606575,"Between cluster"
"10302","TYRO3","4","PLD1","5",0.117346348330393,"Between cluster"
"10303","TYRO3","4","PLD2","5",0.200872411992429,"Between cluster"
"10304","CBLC","4","AACS","6",0.2631110602483,"Between cluster"
"10305","CBLC","4","ACAA1","6",0.191783946830571,"Between cluster"
"10306","CBLC","4","ACADS","6",0.259030002969717,"Between cluster"
"10307","CBLC","4","ACADVL","6",0.164276593856329,"Between cluster"
"10308","CBLC","4","ACOX1","6",0.254132710561613,"Between cluster"
"10309","CBLC","4","ACOX2","6",-0.0969892706738005,"Between cluster"
"10310","CBLC","4","ACSF2","6",0.347391897679577,"Between cluster"
"10311","CBLC","4","ACSS2","6",0.327914468458611,"Between cluster"
"10312","CBLC","4","AUH","6",0.234198532885888,"Between cluster"
"10313","CBLC","4","CAT","6",-0.0231697518526037,"Between cluster"
"10314","CBLC","4","CPT2","6",0.166696180458377,"Between cluster"
"10315","CBLC","4","ECH1","6",0.141311653838352,"Between cluster"
"10316","CBLC","4","ECHDC2","6",0.272850878603098,"Between cluster"
"10317","CBLC","4","ECI1","6",0.244995519745889,"Between cluster"
"10318","CBLC","4","EHHADH","6",0.22059182462114,"Between cluster"
"10319","CBLC","4","FAHD1","6",0.0714084865495032,"Between cluster"
"10320","CBLC","4","HMGCL","6",0.112985019800084,"Between cluster"
"10321","DDR1","4","AACS","6",0.271400087191161,"Between cluster"
"10322","DDR1","4","ACAA1","6",0.077728483147147,"Between cluster"
"10323","DDR1","4","ACADS","6",0.100084200460191,"Between cluster"
"10324","DDR1","4","ACADVL","6",0.249973232459395,"Between cluster"
"10325","DDR1","4","ACOX1","6",0.329650312534173,"Between cluster"
"10326","DDR1","4","ACOX2","6",-0.0230890511423324,"Between cluster"
"10327","DDR1","4","ACSF2","6",0.329334723688713,"Between cluster"
"10328","DDR1","4","ACSS2","6",0.381600243315061,"Between cluster"
"10329","DDR1","4","AUH","6",0.128554334278068,"Between cluster"
"10330","DDR1","4","CAT","6",-0.11077723274701,"Between cluster"
"10331","DDR1","4","CPT2","6",0.079843694349745,"Between cluster"
"10332","DDR1","4","ECH1","6",0.0526238284664532,"Between cluster"
"10333","DDR1","4","ECHDC2","6",0.347359460121032,"Between cluster"
"10334","DDR1","4","ECI1","6",0.103760758210845,"Between cluster"
"10335","DDR1","4","EHHADH","6",0.25047447147101,"Between cluster"
"10336","DDR1","4","FAHD1","6",0.123399427511445,"Between cluster"
"10337","DDR1","4","HMGCL","6",0.064966117727808,"Between cluster"
"10338","EFNA1","4","AACS","6",0.242316135961341,"Between cluster"
"10339","EFNA1","4","ACAA1","6",0.101960678245795,"Between cluster"
"10340","EFNA1","4","ACADS","6",0.128240979878802,"Between cluster"
"10341","EFNA1","4","ACADVL","6",0.198570963050652,"Between cluster"
"10342","EFNA1","4","ACOX1","6",0.290804166844702,"Between cluster"
"10343","EFNA1","4","ACOX2","6",-0.0421647361736827,"Between cluster"
"10344","EFNA1","4","ACSF2","6",0.326889038482227,"Between cluster"
"10345","EFNA1","4","ACSS2","6",0.401176017779243,"Between cluster"
"10346","EFNA1","4","AUH","6",0.234907165823751,"Between cluster"
"10347","EFNA1","4","CAT","6",-0.0984691576190361,"Between cluster"
"10348","EFNA1","4","CPT2","6",0.145183272509141,"Between cluster"
"10349","EFNA1","4","ECH1","6",0.170247140024776,"Between cluster"
"10350","EFNA1","4","ECHDC2","6",0.340829575538253,"Between cluster"
"10351","EFNA1","4","ECI1","6",0.232426747665514,"Between cluster"
"10352","EFNA1","4","EHHADH","6",0.225217137887027,"Between cluster"
"10353","EFNA1","4","FAHD1","6",0.145999728235481,"Between cluster"
"10354","EFNA1","4","HMGCL","6",0.0594218474838256,"Between cluster"
"10355","EFNA3","4","AACS","6",0.204871187208955,"Between cluster"
"10356","EFNA3","4","ACAA1","6",0.0384140628599621,"Between cluster"
"10357","EFNA3","4","ACADS","6",0.136399758603591,"Between cluster"
"10358","EFNA3","4","ACADVL","6",0.0553971284804562,"Between cluster"
"10359","EFNA3","4","ACOX1","6",0.0919079736035676,"Between cluster"
"10360","EFNA3","4","ACOX2","6",-0.122329986219586,"Between cluster"
"10361","EFNA3","4","ACSF2","6",0.125340464959446,"Between cluster"
"10362","EFNA3","4","ACSS2","6",0.150199923937141,"Between cluster"
"10363","EFNA3","4","AUH","6",0.171593172473577,"Between cluster"
"10364","EFNA3","4","CAT","6",0.0351354990399061,"Between cluster"
"10365","EFNA3","4","CPT2","6",0.28650488472646,"Between cluster"
"10366","EFNA3","4","ECH1","6",0.276802689167779,"Between cluster"
"10367","EFNA3","4","ECHDC2","6",-0.0755082252106718,"Between cluster"
"10368","EFNA3","4","ECI1","6",0.235326890991571,"Between cluster"
"10369","EFNA3","4","EHHADH","6",-0.0211449959481476,"Between cluster"
"10370","EFNA3","4","FAHD1","6",-0.0077282974630801,"Between cluster"
"10371","EFNA3","4","HMGCL","6",-0.00784720452851909,"Between cluster"
"10372","EFNA4","4","AACS","6",0.16604764733615,"Between cluster"
"10373","EFNA4","4","ACAA1","6",0.271409831114009,"Between cluster"
"10374","EFNA4","4","ACADS","6",0.189378090519381,"Between cluster"
"10375","EFNA4","4","ACADVL","6",0.156171333695428,"Between cluster"
"10376","EFNA4","4","ACOX1","6",0.247339161858156,"Between cluster"
"10377","EFNA4","4","ACOX2","6",-0.0440969649993825,"Between cluster"
"10378","EFNA4","4","ACSF2","6",0.376996721328693,"Between cluster"
"10379","EFNA4","4","ACSS2","6",0.263699078479933,"Between cluster"
"10380","EFNA4","4","AUH","6",0.18184228801233,"Between cluster"
"10381","EFNA4","4","CAT","6",0.0834654528920447,"Between cluster"
"10382","EFNA4","4","CPT2","6",0.224319113935114,"Between cluster"
"10383","EFNA4","4","ECH1","6",0.185347007498831,"Between cluster"
"10384","EFNA4","4","ECHDC2","6",0.115597424472963,"Between cluster"
"10385","EFNA4","4","ECI1","6",0.275294131420909,"Between cluster"
"10386","EFNA4","4","EHHADH","6",0.0371244643182927,"Between cluster"
"10387","EFNA4","4","FAHD1","6",0.0864303386780965,"Between cluster"
"10388","EFNA4","4","HMGCL","6",0.0908362166772098,"Between cluster"
"10389","EFNB2","4","AACS","6",0.0858921472404881,"Between cluster"
"10390","EFNB2","4","ACAA1","6",0.0936116799945839,"Between cluster"
"10391","EFNB2","4","ACADS","6",0.0187843409219867,"Between cluster"
"10392","EFNB2","4","ACADVL","6",0.11255745982141,"Between cluster"
"10393","EFNB2","4","ACOX1","6",0.230411842609949,"Between cluster"
"10394","EFNB2","4","ACOX2","6",0.0368201538974871,"Between cluster"
"10395","EFNB2","4","ACSF2","6",0.167678287800249,"Between cluster"
"10396","EFNB2","4","ACSS2","6",0.184547530855522,"Between cluster"
"10397","EFNB2","4","AUH","6",0.0706419879339405,"Between cluster"
"10398","EFNB2","4","CAT","6",-0.0930431425607038,"Between cluster"
"10399","EFNB2","4","CPT2","6",-0.059070038284201,"Between cluster"
"10400","EFNB2","4","ECH1","6",-0.136123587527648,"Between cluster"
"10401","EFNB2","4","ECHDC2","6",0.195543492317191,"Between cluster"
"10402","EFNB2","4","ECI1","6",-0.0439560356784898,"Between cluster"
"10403","EFNB2","4","EHHADH","6",0.140283671150277,"Between cluster"
"10404","EFNB2","4","FAHD1","6",0.084094638057548,"Between cluster"
"10405","EFNB2","4","HMGCL","6",0.073133967758301,"Between cluster"
"10406","EPHA1","4","AACS","6",0.206452510737483,"Between cluster"
"10407","EPHA1","4","ACAA1","6",0.324730057422159,"Between cluster"
"10408","EPHA1","4","ACADS","6",0.219959062072905,"Between cluster"
"10409","EPHA1","4","ACADVL","6",0.11806723151271,"Between cluster"
"10410","EPHA1","4","ACOX1","6",0.289366342903173,"Between cluster"
"10411","EPHA1","4","ACOX2","6",-0.0556768023524789,"Between cluster"
"10412","EPHA1","4","ACSF2","6",0.429492625893615,"Between cluster"
"10413","EPHA1","4","ACSS2","6",0.313745534861479,"Between cluster"
"10414","EPHA1","4","AUH","6",0.156039901875307,"Between cluster"
"10415","EPHA1","4","CAT","6",0.0678961171169596,"Between cluster"
"10416","EPHA1","4","CPT2","6",0.216890064750035,"Between cluster"
"10417","EPHA1","4","ECH1","6",0.158372966959536,"Between cluster"
"10418","EPHA1","4","ECHDC2","6",0.182989370926984,"Between cluster"
"10419","EPHA1","4","ECI1","6",0.103863588889465,"Between cluster"
"10420","EPHA1","4","EHHADH","6",0.189561239682125,"Between cluster"
"10421","EPHA1","4","FAHD1","6",-0.0795758685062831,"Between cluster"
"10422","EPHA1","4","HMGCL","6",0.0842908726040976,"Between cluster"
"10423","EPHA2","4","AACS","6",-0.00258271525848899,"Between cluster"
"10424","EPHA2","4","ACAA1","6",0.0595117539781832,"Between cluster"
"10425","EPHA2","4","ACADS","6",0.0733839310514854,"Between cluster"
"10426","EPHA2","4","ACADVL","6",0.268149118885737,"Between cluster"
"10427","EPHA2","4","ACOX1","6",0.132852937670738,"Between cluster"
"10428","EPHA2","4","ACOX2","6",0.149328103789834,"Between cluster"
"10429","EPHA2","4","ACSF2","6",0.218910596500465,"Between cluster"
"10430","EPHA2","4","ACSS2","6",0.315893307671503,"Between cluster"
"10431","EPHA2","4","AUH","6",0.0398998414046082,"Between cluster"
"10432","EPHA2","4","CAT","6",-0.190132622591193,"Between cluster"
"10433","EPHA2","4","CPT2","6",-0.222935293960539,"Between cluster"
"10434","EPHA2","4","ECH1","6",-0.226599807070865,"Between cluster"
"10435","EPHA2","4","ECHDC2","6",0.310501288245065,"Between cluster"
"10436","EPHA2","4","ECI1","6",-0.0101983415036297,"Between cluster"
"10437","EPHA2","4","EHHADH","6",0.162076732009453,"Between cluster"
"10438","EPHA2","4","FAHD1","6",0.183728234277005,"Between cluster"
"10439","EPHA2","4","HMGCL","6",0.146819944078599,"Between cluster"
"10440","EPHA4","4","AACS","6",0.00571431306214206,"Between cluster"
"10441","EPHA4","4","ACAA1","6",-0.056643451927411,"Between cluster"
"10442","EPHA4","4","ACADS","6",-0.118714258120083,"Between cluster"
"10443","EPHA4","4","ACADVL","6",0.0669947368182049,"Between cluster"
"10444","EPHA4","4","ACOX1","6",0.0820012013864101,"Between cluster"
"10445","EPHA4","4","ACOX2","6",0.0301022275247958,"Between cluster"
"10446","EPHA4","4","ACSF2","6",-0.0399942674957864,"Between cluster"
"10447","EPHA4","4","ACSS2","6",-0.0111852486198226,"Between cluster"
"10448","EPHA4","4","AUH","6",-0.0607930610011995,"Between cluster"
"10449","EPHA4","4","CAT","6",-0.109773560272721,"Between cluster"
"10450","EPHA4","4","CPT2","6",-0.0829736834023321,"Between cluster"
"10451","EPHA4","4","ECH1","6",-0.122749770875904,"Between cluster"
"10452","EPHA4","4","ECHDC2","6",0.085684291464676,"Between cluster"
"10453","EPHA4","4","ECI1","6",-0.102520336928172,"Between cluster"
"10454","EPHA4","4","EHHADH","6",0.0899705732454714,"Between cluster"
"10455","EPHA4","4","FAHD1","6",0.117920394421083,"Between cluster"
"10456","EPHA4","4","HMGCL","6",0.0241658109841676,"Between cluster"
"10457","EPHB2","4","AACS","6",0.115738557701581,"Between cluster"
"10458","EPHB2","4","ACAA1","6",-0.0419314627693465,"Between cluster"
"10459","EPHB2","4","ACADS","6",0.0169387257178019,"Between cluster"
"10460","EPHB2","4","ACADVL","6",0.203159155180047,"Between cluster"
"10461","EPHB2","4","ACOX1","6",0.10541160284542,"Between cluster"
"10462","EPHB2","4","ACOX2","6",0.0546064018756971,"Between cluster"
"10463","EPHB2","4","ACSF2","6",0.188436017851684,"Between cluster"
"10464","EPHB2","4","ACSS2","6",0.202419908344067,"Between cluster"
"10465","EPHB2","4","AUH","6",0.114049194989619,"Between cluster"
"10466","EPHB2","4","CAT","6",-0.109649531057438,"Between cluster"
"10467","EPHB2","4","CPT2","6",-0.129079289791883,"Between cluster"
"10468","EPHB2","4","ECH1","6",-0.141627515820296,"Between cluster"
"10469","EPHB2","4","ECHDC2","6",0.172750245366882,"Between cluster"
"10470","EPHB2","4","ECI1","6",0.0475289400964286,"Between cluster"
"10471","EPHB2","4","EHHADH","6",0.112469124247208,"Between cluster"
"10472","EPHB2","4","FAHD1","6",0.190652736081691,"Between cluster"
"10473","EPHB2","4","HMGCL","6",0.146538430257585,"Between cluster"
"10474","EPHB3","4","AACS","6",0.203808458247469,"Between cluster"
"10475","EPHB3","4","ACAA1","6",0.144398038914737,"Between cluster"
"10476","EPHB3","4","ACADS","6",0.0212420853930765,"Between cluster"
"10477","EPHB3","4","ACADVL","6",0.143560158011025,"Between cluster"
"10478","EPHB3","4","ACOX1","6",0.273271436897267,"Between cluster"
"10479","EPHB3","4","ACOX2","6",0.0973554019466378,"Between cluster"
"10480","EPHB3","4","ACSF2","6",0.145452631202432,"Between cluster"
"10481","EPHB3","4","ACSS2","6",0.257358856937455,"Between cluster"
"10482","EPHB3","4","AUH","6",0.02290579968968,"Between cluster"
"10483","EPHB3","4","CAT","6",0.0260783208230547,"Between cluster"
